datetime,dt,p,rh,t,vis,ws_2min,slp,vapor,precipitation,wd_2min,wd_10min,ws_10min,wd_instant,ws_instant,phenomena,station_id,SO2,NO2,CO,O3,PM10,PM2.5,AQI,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,ec_cbh,ec_sf,ec_blh,ec_fal,ec_lcc,ec_mcc,ec_hcc,ec_tp
2023-12-31 12:00:00,-8.6,998.0,28.0,8.9,15000.0,2.7,1030.0,3.2,0.0,160.0,137.0,2.8,149.0,4.9,0.0,57085,9.78,41.65,1.32,39.41,154.54,109.25,145.11,16457.58,0.0,5.6,-4.73,992.96,1031.45,-3.4,-0.59,47.4,3.45,80.18,,0.0,695.13,0.17,0.0,0.0,0.0,0.0
2023-12-31 12:00:00,-8.0,890.8,43.0,3.4,16300.0,1.2,1029.3,3.3,0.0,127.0,137.0,1.2,118.0,1.6,0.0,57084,9.73,33.54,1.0,51.66,137.14,75.83,111.56,16419.58,0.0,5.43,-6.93,961.86,1030.76,-1.91,1.12,40.58,2.21,120.38,,0.0,694.38,0.15,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-6.3,979.0,35.0,8.2,11300.0,3.4,1029.5,3.8,0.0,90.0,73.0,3.3,96.0,3.5,0.0,57082,9.78,35.46,1.2,51.14,135.15,99.53,134.7,16447.02,0.0,5.84,-6.06,973.09,1030.52,-2.77,0.82,42.15,2.89,106.53,,0.0,844.49,0.16,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-8.3,997.6,29.0,8.7,13400.0,2.8,1029.7,3.3,0.0,144.0,146.0,3.0,138.0,2.8,0.0,57085,10.72,39.87,1.32,48.64,142.64,109.08,144.93,16453.02,0.0,5.65,-6.46,992.55,1031.01,-3.6,-0.7,41.42,3.67,79.01,,0.0,723.86,0.17,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-6.0,1015.8,37.0,7.8,6800.0,3.1,1030.6,3.9,0.0,51.0,54.0,2.7,70.0,4.1,5.0,57086,9.03,33.68,1.23,54.94,145.76,113.7,149.48,17131.02,0.0,7.42,-5.87,1018.45,1030.9,-2.59,-1.92,38.37,3.22,53.54,,0.0,775.74,0.14,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-4.4,1013.1,42.0,7.7,5000.0,3.1,1030.8,4.4,0.0,86.0,70.0,2.1,110.0,4.9,5.0,57081,9.73,35.56,1.3,49.05,141.0,116.27,151.96,16923.02,0.0,7.07,-4.64,1015.51,1031.02,-3.63,-0.41,43.12,3.65,83.6,,0.0,828.49,0.16,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-7.1,890.4,45.0,3.7,14200.0,4.2,1028.9,3.6,0.0,113.0,117.0,3.3,116.0,5.4,0.0,57084,11.82,25.53,0.85,64.21,97.27,66.7,96.61,16415.02,0.0,5.82,-6.71,961.4,1030.17,-2.09,1.46,40.16,2.55,124.92,,0.0,867.11,0.15,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-4.8,1017.1,42.0,7.2,4400.0,2.1,1031.1,4.3,0.0,45.0,44.0,2.0,15.0,3.6,5.0,57083,10.78,42.76,1.36,47.42,144.31,108.54,142.47,17305.02,0.0,6.64,-7.75,1013.26,1031.15,-3.42,-1.64,35.02,3.8,64.39,,0.0,749.61,0.15,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-3.5,999.1,54.0,5.0,6700.0,4.3,1030.4,4.7,0.0,47.0,48.0,3.9,46.0,5.7,5.0,57080,9.78,29.96,0.92,55.5,113.58,80.19,111.9,17493.02,0.0,6.96,-2.97,1015.06,1030.57,-3.88,-2.05,49.29,4.39,62.11,,0.0,624.36,0.17,0.0,0.0,0.0,0.0
2023-12-31 13:00:00,-2.5,1021.0,60.0,4.6,4300.0,3.2,1031.5,5.1,0.0,51.0,36.0,2.5,58.0,3.8,5.0,57090,5.21,34.23,1.57,39.49,131.57,108.26,142.11,17075.02,0.0,6.92,-7.66,1020.98,1031.14,-2.79,-2.33,34.57,3.63,50.11,,0.0,732.24,0.16,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-1.8,998.6,58.0,5.8,6600.0,4.5,1029.9,5.4,0.0,46.0,43.0,4.1,50.0,5.7,5.0,57080,9.78,27.44,0.85,66.26,107.93,84.18,112.46,18290.9,0.0,7.79,-5.06,1014.57,1030.0,-5.49,-0.98,39.8,5.58,79.87,,0.0,808.52,0.17,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-4.3,1015.5,40.0,8.5,7700.0,2.2,1030.3,4.4,0.0,46.0,66.0,2.7,31.0,3.4,0.0,57086,9.03,31.4,1.09,69.4,144.12,104.23,137.06,17126.9,0.0,7.74,-6.01,1017.99,1030.42,-2.51,-1.78,37.12,3.08,54.63,,0.0,830.77,0.14,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-7.5,997.3,31.0,8.7,11200.0,3.5,1029.4,3.5,0.0,127.0,135.0,3.5,113.0,6.1,0.0,57085,9.73,37.64,1.2,58.15,136.6,105.07,139.18,17272.9,0.0,5.85,-7.1,992.17,1030.57,-3.27,-0.63,38.89,3.33,79.14,,0.0,793.9,0.17,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-4.8,1012.7,40.0,8.0,5400.0,2.7,1030.6,4.3,0.0,68.0,73.0,2.2,79.0,3.7,5.0,57081,9.73,33.68,1.09,57.75,136.11,110.07,143.17,17730.9,0.0,7.5,-5.7,1015.06,1030.53,-3.49,-0.34,38.66,3.51,84.38,,0.0,965.15,0.16,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-2.4,1020.6,54.0,6.2,4700.0,3.2,1031.0,5.1,0.0,44.0,38.0,3.1,43.0,4.3,5.0,57090,5.97,34.23,1.37,49.14,141.34,107.67,141.88,17072.9,0.0,7.07,-7.26,1020.52,1030.65,-2.71,-2.31,35.32,3.56,49.53,,0.0,782.77,0.16,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-5.3,1016.8,40.0,7.4,4800.0,2.7,1030.9,4.1,0.0,34.0,51.0,2.3,29.0,2.8,5.0,57083,9.79,41.62,1.21,55.92,140.42,106.95,140.24,17302.9,0.0,6.76,-7.21,1012.82,1030.67,-3.22,-1.48,36.22,3.54,65.38,,0.0,792.02,0.15,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-7.9,890.0,42.0,3.8,13800.0,4.2,1028.5,3.4,0.0,87.0,96.0,4.2,85.0,7.2,0.0,57084,9.73,23.09,0.8,73.49,94.71,66.34,91.81,16412.9,0.0,5.5,-6.43,961.07,1029.86,-2.39,1.38,41.94,2.76,119.98,,0.0,907.77,0.15,0.0,0.0,0.0,0.0
2023-12-31 14:00:00,-6.3,978.5,35.0,8.2,9700.0,4.1,1029.0,3.8,0.0,77.0,72.0,4.8,82.0,6.4,0.0,57082,9.73,33.75,1.09,60.53,125.12,97.02,127.1,16444.9,0.0,5.5,-6.23,972.78,1030.23,-3.06,0.16,42.61,3.06,93.06,,0.0,843.15,0.16,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-3.3,1020.6,51.0,6.1,5200.0,3.6,1031.0,4.8,0.0,46.0,44.0,3.3,39.0,4.0,5.0,57090,6.08,30.25,1.19,56.6,127.29,96.23,127.16,17079.44,0.0,6.86,-7.32,1020.68,1030.81,-2.54,-2.04,35.66,3.25,51.27,,0.0,792.51,0.16,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-3.7,1016.7,45.0,7.5,5200.0,1.9,1030.8,4.6,0.0,66.0,56.0,2.1,67.0,3.2,5.0,57083,9.03,37.62,1.07,61.58,135.22,96.77,127.38,17307.44,0.0,6.57,-7.12,1012.9,1030.73,-3.01,-1.3,36.95,3.28,66.63,,0.0,781.39,0.15,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-3.3,998.3,49.0,6.6,7200.0,3.6,1029.6,4.8,0.0,67.0,65.0,3.7,60.0,5.6,5.0,57080,9.05,27.44,0.85,68.76,108.08,80.74,108.52,18295.44,0.0,7.53,-5.29,1014.54,1029.97,-5.57,-0.96,39.79,5.65,80.19,,0.0,750.51,0.17,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-8.0,889.7,44.0,3.1,9700.0,5.4,1028.5,3.3,0.0,97.0,95.0,4.9,92.0,6.7,0.0,57084,9.05,27.31,0.89,75.96,123.85,84.13,113.61,16415.44,0.0,4.66,-6.46,961.13,1030.04,-2.79,0.95,44.4,2.95,108.86,,0.0,741.76,0.15,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-4.5,1012.7,42.0,7.6,5600.0,2.3,1030.7,4.4,0.0,51.0,68.0,2.6,11.0,4.1,5.0,57081,9.05,31.39,1.01,64.75,134.13,99.16,129.83,17735.44,0.0,7.42,-6.4,1015.09,1030.54,-3.55,-0.31,36.84,3.56,85.01,,0.0,962.26,0.16,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-3.8,1015.5,43.0,8.0,8500.0,3.7,1030.3,4.6,0.0,93.0,79.0,3.3,87.0,3.9,0.0,57086,9.03,26.71,0.92,78.69,133.66,91.64,121.39,17133.44,0.0,7.71,-6.41,1018.05,1030.46,-2.59,-1.71,36.09,3.1,56.55,,0.0,867.01,0.14,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-7.3,997.3,33.0,8.0,10800.0,3.1,1029.7,3.5,0.0,131.0,134.0,3.4,149.0,4.6,0.0,57085,9.05,33.71,1.09,64.06,132.19,96.57,128.75,17277.44,0.0,5.75,-7.13,992.18,1030.54,-3.19,-0.69,39.05,3.26,77.85,,0.0,801.01,0.17,0.0,0.0,0.0,0.0
2023-12-31 15:00:00,-6.7,978.5,36.0,7.4,7400.0,4.6,1029.1,3.7,0.0,77.0,81.0,5.3,77.0,4.7,0.0,57082,9.03,33.75,1.01,64.52,130.79,94.71,124.62,16449.44,0.0,4.95,-7.09,972.84,1030.32,-3.09,-0.29,41.42,3.1,84.72,,0.0,727.01,0.16,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-8.0,889.9,54.0,0.2,6300.0,7.1,1029.8,3.3,0.0,91.0,98.0,7.6,93.0,8.8,5.0,57084,9.73,33.5,0.89,71.69,130.46,86.19,115.98,16422.43,0.0,3.48,-7.26,961.32,1030.4,-2.91,0.63,45.35,2.97,102.21,,0.0,555.19,0.15,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-6.7,997.6,37.0,7.0,10900.0,3.0,1030.2,3.7,0.0,130.0,128.0,3.1,124.0,4.0,0.0,57085,8.15,29.96,0.81,64.93,115.76,68.25,96.27,16460.43,0.0,5.06,-7.07,992.35,1030.73,-3.17,-1.01,41.19,3.33,72.37,,0.0,749.69,0.17,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-6.8,1016.9,37.0,6.9,6900.0,2.2,1031.1,3.7,0.0,68.0,82.0,2.6,74.0,3.2,5.0,57083,8.05,29.94,0.8,64.08,109.26,64.94,89.29,16488.43,0.0,5.49,-6.34,1013.16,1031.01,-2.47,-1.15,42.29,2.73,65.11,,0.0,623.57,0.15,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-3.8,1015.6,45.0,7.3,8900.0,4.1,1030.5,4.6,0.0,88.0,83.0,3.7,79.0,5.7,0.0,57086,8.08,24.85,0.89,80.02,118.39,81.78,109.02,17138.43,0.0,6.98,-6.45,1018.2,1030.62,-2.54,-2.04,37.82,3.26,51.27,,0.0,788.07,0.14,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-5.1,998.6,44.0,6.2,7900.0,3.9,1030.0,4.2,0.0,64.0,70.0,3.6,69.0,6.0,0.0,57080,9.05,31.54,0.8,64.87,113.47,78.99,106.32,18300.43,0.0,6.98,-5.52,1014.72,1030.16,-4.93,-0.78,40.62,4.99,80.98,,0.0,756.57,0.17,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-6.6,979.0,39.0,6.3,7000.0,3.8,1029.9,3.7,0.0,99.0,95.0,4.5,93.0,4.8,7.0,57082,8.15,31.58,0.89,64.04,123.8,77.63,105.73,16454.43,0.0,4.1,-7.63,973.01,1030.55,-2.88,-0.35,42.16,2.91,83.03,,0.0,612.69,0.16,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-5.4,1012.9,41.0,6.9,6600.0,2.4,1030.9,4.1,0.0,79.0,85.0,2.6,87.0,5.4,5.0,57081,9.05,29.66,0.8,66.78,114.17,73.97,102.45,17742.43,0.0,6.76,-6.57,1015.3,1030.77,-3.69,-0.24,38.02,3.7,86.25,,0.0,866.82,0.16,0.0,0.0,0.0,0.0
2023-12-31 16:00:00,-4.1,1020.7,49.0,5.8,6500.0,3.1,1031.1,4.5,0.0,53.0,49.0,3.2,61.0,4.1,5.0,57090,6.08,28.47,1.0,58.91,107.86,79.18,106.74,17086.43,0.0,5.72,-6.42,1020.95,1031.09,-1.78,-1.38,41.33,2.25,52.07,,0.0,695.82,0.16,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-5.1,1016.0,44.0,6.3,11400.0,2.8,1030.9,4.2,0.0,77.0,76.0,3.1,84.0,3.5,0.0,57086,8.05,27.42,0.89,73.84,112.93,80.82,109.11,16287.1,0.0,4.58,-5.98,1018.24,1030.68,-1.65,-1.87,46.3,2.49,41.38,,0.0,211.03,0.14,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-2.1,1021.0,63.0,4.3,4800.0,1.7,1031.5,5.2,0.0,30.0,35.0,1.9,30.0,1.9,5.0,57090,5.21,36.85,1.19,50.37,102.89,88.8,117.72,16259.1,0.0,2.09,-6.72,1021.09,1031.24,-1.78,-1.4,52.16,2.27,51.84,,0.0,101.66,0.16,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-5.6,979.5,47.0,4.7,6300.0,4.3,1030.8,4.0,0.0,86.0,88.0,4.3,89.0,6.0,5.0,57082,7.0,27.71,0.7,63.68,94.66,49.8,75.07,16459.1,0.0,0.82,-7.28,973.2,1030.84,-1.68,-0.52,54.72,1.75,72.88,,0.0,157.28,0.16,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-8.0,1017.4,36.0,5.9,14700.0,2.0,1031.6,3.3,0.0,76.0,72.0,2.7,83.0,3.2,0.0,57083,7.0,26.72,0.6,66.88,65.63,36.92,59.46,16493.1,0.0,2.1,-6.6,1013.22,1031.11,-1.96,-1.15,52.61,2.27,59.68,,0.0,147.53,0.15,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-8.3,1013.4,36.0,5.6,13700.0,1.5,1031.5,3.3,0.0,96.0,84.0,2.0,56.0,2.1,0.0,57081,7.0,23.7,0.6,67.64,79.96,41.92,66.94,16933.1,0.0,4.76,-6.29,1015.43,1030.93,-2.67,-0.12,44.65,2.68,87.33,,0.0,322.78,0.16,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-5.9,998.0,43.0,5.7,10700.0,2.6,1030.7,3.9,0.0,122.0,119.0,2.5,146.0,3.4,0.0,57085,7.0,25.64,0.6,67.4,75.23,37.01,62.44,16465.1,0.0,2.53,-6.59,992.45,1030.91,-1.8,-1.23,51.04,2.18,55.55,,0.0,234.91,0.17,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-6.4,999.0,44.0,4.8,9200.0,3.7,1030.5,3.8,0.0,75.0,74.0,3.9,72.0,5.3,0.0,57080,8.05,31.42,0.72,62.08,110.88,62.89,88.41,17501.1,0.0,5.22,-5.89,1015.05,1030.53,-3.49,-0.72,44.58,3.56,78.31,,0.0,593.66,0.17,0.0,0.0,0.0,0.0
2023-12-31 17:00:00,-7.6,890.1,66.0,-2.1,5400.0,8.3,1030.6,3.4,0.0,82.0,80.0,8.8,82.0,9.2,5.0,57084,9.03,33.54,0.89,65.01,126.29,71.99,100.4,16047.1,0.0,0.33,-7.18,961.49,1030.71,-1.75,0.31,57.11,1.78,100.11,,0.0,177.53,0.15,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-6.8,998.8,45.0,4.1,12000.0,2.3,1031.6,3.7,0.0,110.0,108.0,1.7,121.0,3.5,0.0,57085,7.0,33.75,0.7,54.89,67.73,38.67,64.25,16090.55,0.0,-0.35,-6.96,993.04,1031.62,-1.67,-1.49,61.0,2.24,48.24,,0.0,131.61,0.17,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-5.3,1016.5,48.0,4.8,22700.0,1.9,1031.5,4.1,0.0,82.0,74.0,1.8,84.0,2.0,0.0,57086,7.94,31.51,0.89,64.59,112.97,83.41,111.1,16298.55,0.0,2.33,-6.56,1018.81,1031.29,-1.41,-2.11,51.89,2.54,33.67,,0.0,132.11,0.14,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-7.8,1013.9,42.0,3.9,18600.0,1.2,1032.0,3.4,0.0,58.0,53.0,0.9,53.0,1.9,0.0,57081,7.0,31.44,0.6,55.98,69.89,35.8,63.51,16944.55,0.0,1.97,-6.45,1016.0,1031.54,-1.99,0.44,53.71,2.04,102.4,,0.0,108.23,0.16,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-6.7,1017.8,44.0,4.5,12100.0,1.3,1032.0,3.7,0.0,73.0,76.0,0.9,87.0,1.6,0.0,57083,6.57,39.47,0.73,51.68,61.35,50.05,69.02,16114.55,0.0,-0.83,-7.13,1013.63,1031.54,-2.59,-1.27,62.38,2.88,63.88,,0.0,85.48,0.15,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-7.0,890.4,76.0,-3.4,4300.0,7.5,1031.3,3.6,0.0,75.0,79.0,8.4,71.0,9.2,5.0,57084,8.05,37.99,0.8,58.64,118.63,64.67,95.44,16058.55,0.0,-2.18,-7.68,961.98,1031.33,-2.22,-0.03,65.99,2.22,89.34,,0.0,72.48,0.15,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-5.2,980.1,54.0,3.2,6100.0,2.0,1031.6,4.1,0.0,70.0,74.0,1.9,67.0,2.6,5.0,57082,7.0,35.51,0.7,53.7,86.3,47.29,73.65,16086.55,0.0,-1.32,-7.58,973.75,1031.56,-1.19,-1.44,62.45,1.86,39.55,,0.0,75.11,0.16,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-2.6,1021.4,71.0,2.1,4700.0,2.6,1031.9,5.0,0.0,41.0,40.0,2.4,41.0,3.3,5.0,57090,5.01,45.6,1.19,37.83,109.84,89.58,118.64,15878.55,0.0,0.51,-7.44,1021.39,1031.56,-2.17,-1.82,55.25,2.84,50.07,,0.0,86.36,0.16,0.0,0.0,0.0,0.0
2023-12-31 18:00:00,-7.8,999.6,43.0,3.6,11800.0,4.2,1031.2,3.4,0.0,78.0,78.0,4.2,75.0,5.4,0.0,57080,8.05,33.71,0.66,55.68,100.26,53.27,81.12,17516.55,0.0,2.98,-6.06,1015.74,1031.26,-2.8,-0.77,51.49,2.9,74.62,,0.0,275.48,0.17,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-8.1,999.8,44.0,2.9,12200.0,4.8,1031.5,3.3,0.0,81.0,81.0,4.7,82.0,6.9,0.0,57080,7.0,37.96,0.61,48.27,92.05,50.67,74.91,17145.19,0.0,1.56,-6.19,1016.32,1031.87,-2.49,-0.49,56.42,2.54,78.93,,0.0,173.71,0.17,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-5.4,980.5,59.0,1.7,5700.0,1.7,1032.2,4.1,0.0,11.0,22.0,2.0,18.0,1.9,5.0,57082,6.15,41.86,0.8,42.5,87.43,56.3,81.32,16097.19,0.0,-2.17,-7.81,974.28,1032.25,-0.85,-1.61,65.34,1.82,27.81,,0.0,56.83,0.16,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-7.3,1014.3,51.0,1.8,19600.0,0.8,1032.5,3.5,0.0,19.0,5.0,0.6,17.0,0.9,0.0,57081,6.92,39.5,0.7,44.87,72.79,45.65,70.52,16571.19,0.0,0.21,-6.6,1016.6,1032.19,-1.69,0.83,60.28,1.88,116.12,,0.0,69.96,0.16,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-7.5,999.1,44.0,3.6,21100.0,2.3,1032.1,3.5,0.0,99.0,99.0,1.8,101.0,3.6,0.0,57085,6.8,41.69,0.81,43.13,73.82,52.09,77.54,16099.19,0.0,-1.7,-7.37,993.53,1032.16,-2.2,-1.86,65.28,2.88,49.9,,0.0,104.08,0.17,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-3.6,1021.9,72.0,0.9,6000.0,1.6,1032.5,4.7,0.0,36.0,37.0,1.7,35.0,2.3,5.0,57090,5.21,45.59,1.19,32.87,97.21,84.52,112.13,15885.19,0.0,-0.18,-7.87,1021.8,1031.99,-2.11,-2.07,56.19,2.96,45.54,,0.0,103.46,0.17,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-6.7,890.6,83.0,-4.3,3500.0,7.9,1031.7,3.7,0.0,77.0,78.0,8.2,78.0,8.6,5.0,57084,6.92,40.0,0.77,49.65,106.89,59.51,86.57,16067.19,0.0,-2.95,-7.9,962.48,1031.99,-2.45,0.09,68.66,2.45,92.1,,0.0,61.83,0.15,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-4.9,1017.1,55.0,3.3,16500.0,1.3,1032.2,4.2,0.0,43.0,48.0,1.2,48.0,1.4,0.0,57086,7.2,39.47,1.0,53.4,121.26,93.26,123.29,15907.19,0.0,0.82,-6.97,1019.39,1031.9,-0.84,-1.89,56.04,2.07,24.0,,0.0,85.08,0.14,0.0,0.0,0.0,0.0
2023-12-31 19:00:00,-4.2,1018.2,56.0,3.8,6800.0,1.6,1032.5,4.5,0.0,77.0,82.0,1.8,67.0,2.6,5.0,57083,6.08,44.84,1.0,40.92,77.11,69.27,93.07,16123.19,0.0,-1.94,-7.22,1014.17,1032.14,-2.89,-1.0,67.21,3.06,71.01,,0.0,50.96,0.15,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-4.5,1018.6,59.0,2.7,5800.0,1.9,1032.9,4.4,0.0,95.0,91.0,1.7,94.0,2.3,5.0,57083,7.0,41.63,1.0,44.2,86.64,76.27,101.79,15642.55,0.0,-2.41,-6.05,1014.74,1032.81,-2.25,-1.23,76.14,2.57,61.25,,0.0,38.99,0.15,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-7.8,1000.3,48.0,2.1,11800.0,2.5,1032.1,3.4,0.0,78.0,78.0,3.0,74.0,3.2,0.0,57080,7.0,44.87,0.7,38.25,92.26,55.9,77.28,17152.54,0.0,1.37,-5.45,1016.7,1032.3,-2.81,-0.7,60.49,2.9,75.97,,0.0,207.68,0.17,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-7.3,890.8,82.0,-4.7,3800.0,7.4,1032.2,3.5,0.0,74.0,79.0,7.7,73.0,8.1,5.0,57084,6.1,42.88,0.74,42.06,100.46,60.03,83.45,15592.55,0.0,-3.25,-6.59,962.64,1032.31,-3.07,0.1,77.74,3.07,91.92,,0.0,62.81,0.15,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-3.3,1017.2,66.0,2.4,9400.0,1.5,1032.3,4.8,0.0,42.0,45.0,1.7,31.0,2.0,0.0,57086,7.0,39.47,1.09,49.67,129.69,98.45,129.97,15916.55,0.0,0.02,-5.88,1019.87,1032.44,-0.52,-1.91,64.57,1.98,15.33,,0.0,80.18,0.14,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-3.9,1021.9,76.0,-0.2,6300.0,1.2,1032.5,4.6,0.0,35.0,38.0,1.5,33.0,1.3,5.0,57090,5.0,45.6,1.19,30.91,101.72,88.55,117.54,15404.55,0.0,-1.21,-6.86,1022.38,1032.64,-1.69,-1.86,65.5,2.51,42.14,,0.0,92.18,0.17,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-4.3,1014.6,67.0,1.1,9800.0,0.2,1032.9,4.4,0.0,52.5,39.0,0.5,65.0,0.8,0.0,57081,7.0,47.07,0.81,38.89,84.37,62.34,83.67,16096.55,0.0,-0.25,-5.74,1017.15,1032.84,-1.83,0.5,66.54,1.9,105.41,,0.0,85.37,0.16,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-7.3,999.4,49.0,2.3,23000.0,1.2,1032.5,3.5,0.0,198.0,154.0,0.9,143.0,1.6,0.0,57085,7.0,44.87,1.0,40.84,84.45,64.37,88.4,16106.55,0.0,-0.9,-6.21,993.92,1032.69,-1.56,-1.94,67.31,2.49,38.67,,0.0,79.62,0.17,0.0,0.0,0.0,0.0
2023-12-31 20:00:00,-7.3,980.9,52.0,1.5,7100.0,1.3,1032.7,3.5,0.0,14.0,355.0,1.5,19.0,2.0,5.0,57082,6.92,45.08,0.89,36.94,91.8,64.42,86.62,15620.55,0.0,-2.65,-6.5,974.52,1032.64,-1.04,-1.69,74.88,1.98,31.8,,0.0,49.37,0.16,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-6.8,981.3,55.0,1.2,7100.0,1.3,1033.0,3.7,0.0,19.0,358.0,1.4,20.0,1.5,5.0,57082,6.57,43.01,0.89,39.94,93.39,71.89,95.85,15621.92,0.0,-2.44,-6.91,974.57,1032.77,-0.74,-1.44,71.46,1.62,27.22,,0.0,52.69,0.16,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-6.8,999.8,59.0,0.3,27100.0,1.4,1032.8,3.7,0.0,343.0,340.0,1.1,352.0,1.6,0.0,57085,7.0,42.83,1.0,44.65,93.35,73.16,99.37,16107.92,0.0,-1.12,-6.45,993.95,1032.8,-1.4,-1.33,67.12,1.93,46.63,,0.0,151.19,0.17,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-5.1,1015.2,64.0,0.9,9700.0,1.1,1033.4,4.2,0.0,86.0,95.0,0.9,87.0,1.5,0.0,57081,7.0,44.88,0.89,41.61,92.66,75.66,100.1,16101.92,0.0,-0.55,-6.01,1017.4,1033.13,-1.93,0.21,66.58,1.94,96.24,,0.0,98.44,0.16,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-5.7,1000.9,61.0,1.0,9300.0,3.6,1032.6,4.0,0.0,69.0,73.0,3.6,67.0,5.8,0.0,57080,7.0,42.79,0.77,35.54,100.05,66.43,90.35,17157.92,0.0,1.32,-5.72,1016.93,1032.59,-3.19,-1.52,59.53,3.53,64.5,,0.0,272.07,0.17,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-10.4,891.4,65.0,-4.8,11500.0,4.0,1032.3,2.8,0.0,80.0,83.0,4.4,79.0,4.9,0.0,57084,5.97,40.0,0.77,40.64,96.38,65.56,90.14,15595.92,0.0,-2.97,-6.91,962.73,1032.49,-1.94,0.2,74.28,1.95,95.85,,0.0,59.19,0.15,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-3.7,1017.6,69.0,1.4,9300.0,1.9,1032.6,4.6,0.0,34.0,29.0,1.7,42.0,2.1,0.0,57086,8.05,42.74,1.09,41.28,136.85,101.15,133.59,15415.92,0.0,-0.16,-6.13,1020.06,1032.67,-0.68,-2.18,64.15,2.28,17.22,,0.0,92.19,0.14,0.0,0.0,0.0,0.0
2023-12-31 21:00:00,-4.1,1022.3,83.0,-1.6,7100.0,0.0,1032.9,4.5,0.0,183.0,185.0,0.0,182.0,0.2,5.0,57090,5.21,50.19,1.19,26.29,107.53,98.84,130.42,15409.92,0.0,-1.76,-7.01,1022.72,1033.01,-1.39,-1.84,67.41,2.31,37.12,,0.0,87.82,0.17,0.0,0.0,0.0,0.0
