DATE,dt,p,rh,t,vis_atf,ws_2mi_avg,slp,vap,prec_1h,wd_2mi_avg,wd_10mi_avg,ws_10mi_avg,win_d_inst,win_s_inst,wp,staCode,ec_vis,ec_sh2,ec_t2m,ec_d2m,ec_sp,ec_msl,ec_u10,ec_v10,ec_rh,ec_ws,ec_wd,SO2,NO2,O3,CO,PM10,PM2.5,AQI
2025-07-17 15:00:00,25.5,992.2,57.0,35.4,21000.0,3.6,1001.8,32.7,0.0,241.0,248.0,3.1,246.0,4.5,0.0,59492,29331.756,0.02218552,32.118317,26.798004,1000.5608,1002.45624,1.7008209,1.8682098,74.52191162109375,2.52646,222.31477,6.1679223306312885,9.079270838324277,154.26118216969152,0.516740701990834,39.41094389681903,27.98827849935238,55.87352998265217
2025-07-17 16:00:00,25.7,991.4,56.0,35.9,20800.0,2.5,1001.0,33.0,0.0,279.0,297.0,2.4,295.0,4.5,0.0,59492,8615.913,0.020587174,32.21231,25.532623,999.58844,1001.4856,1.5086517,0.0073242188,68.71910858154297,1.5086695,269.72183,6.1679223306312885,10.276811396001984,166.52446158960447,0.516740701990834,43.68753416254791,29.84147844261608,68.45495143917029
2025-07-17 17:00:00,25.1,990.8,56.0,35.3,20500.0,2.3,1000.4,32.0,0.0,277.0,286.0,2.3,266.0,3.5,0.0,59492,28345.842,0.021425933,31.913483,26.188873,999.065,1000.96124,1.1821289,-0.21435547,72.70207977294922,1.2014062,280.27777,6.312332405376467,10.380665392634516,172.3710402509849,0.516740701990834,44.773846013472365,30.610966382304905,72.68365615606325
2025-07-17 18:00:00,26.2,990.9,63.0,34.3,16100.0,1.8,1000.5,34.0,0.0,212.0,219.0,2.3,221.0,2.4,0.0,59492,29313.879,0.021498429,31.713287,26.24649,999.18353,1001.07935,0.12782288,-0.060760498,73.79057312011719,0.14152923,295.42404,6.365462888308999,13.441828433919206,159.22672079782453,0.516740701990834,45.697610022351,30.518463290929304,61.19625572201642
2025-07-17 19:00:00,27.1,991.4,73.0,32.6,18000.0,3.1,1001.1,35.9,0.0,237.0,221.0,3.5,232.0,3.5,0.0,59492,29309.562,0.023115901,30.619293,27.472809,999.67065,1001.5694,-0.4831543,0.25178528,84.49191284179688,0.54482466,117.5253,6.509872963054177,15.792242620325812,129.53886032508396,0.5537084220868068,39.939734769201245,25.72678910253244,42.14400517178788
2025-07-17 20:00:00,27.1,992.3,76.0,31.9,12400.0,0.7,1002.0,35.9,0.0,295.0,268.0,1.2,280.0,0.7,0.0,59492,29302.234,0.02319994,30.797028,27.535309,999.71655,1001.60565,-0.46040344,0.15545654,83.94481658935547,0.4859404,108.65741,6.114791847698757,16.166971877265112,117.65526263386212,0.5734624778545778,39.80290926993524,25.095004686414704,42.13876023769126
2025-07-17 21:00:00,26.7,992.4,75.0,31.7,12400.0,1.3,1002.0,35.0,0.0,257.0,244.0,1.3,255.0,1.3,0.0,59492,23325.95,0.02343084,30.04776,27.705963,999.9897,1001.8862,-0.92414856,0.55888367,88.52661895751953,1.0800006,121.16368,6.514602586427855,16.288129902091207,107.91227776314716,0.5734624778545778,41.98916364278972,26.253880824489347,42.38165382470527
2025-07-17 22:00:00,26.9,992.9,79.0,31.0,8600.0,0.3,1002.5,35.4,0.0,60.0,72.0,0.7,24.0,0.3,0.0,59492,20209.389,0.023532443,29.28238,27.784332,1000.2979,1002.1925,-1.2675476,1.1887207,92.9510498046875,1.7377381,133.1619,6.342465943145836,16.513912339028707,88.82079645720947,0.5959891904760328,42.61097089402088,26.377378490698,43.229591846630925
2025-07-17 23:00:00,26.4,992.5,81.0,30.1,8500.0,1.0,1002.1,34.5,0.0,75.0,68.0,1.3,80.0,1.0,0.0,59492,20204.27,0.023184754,28.8544,27.534088,1000.34576,1002.245,-1.1322327,1.2499695,93.88053131103516,1.6865274,137.82945,6.342465943145836,18.367112282292403,73.56211772729702,0.6045993890326324,44.99811910014011,27.21573171560923,44.94989298212547
2025-07-18 00:00:00,26.7,992.3,86.0,29.4,7400.0,1.2,1001.9,35.2,0.0,97.0,86.0,1.2,91.0,1.4,0.0,59492,20199.84,0.022967262,28.642975,27.363678,999.65546,1001.555,-1.016449,1.3627472,94.08336639404295,1.700073,143.2814,6.140195762094449,19.67826026379985,68.19821529254266,0.6045993890326324,46.02615518315137,27.883898178165133,45.7203519799885
2025-07-18 01:00:00,26.8,991.9,87.0,29.3,6500.0,1.9,1001.5,35.4,0.0,73.0,77.0,1.4,76.0,2.2,5.0,59492,20196.57,0.022842314,28.411041,27.26651,999.29584,1001.1931,-1.0083771,0.9775543,94.80792236328124,1.4044347,134.11081,6.173167264727914,20.44758867873877,62.8126170877022,0.6045993890326324,49.021781345750746,30.712259858364654,47.91113648285275
2025-07-18 02:00:00,26.8,1000.2,88.0,30.0,6500.0,0.2,1001.5,35.4,0.0,73.0,77.0,0.1,76.0,2.2,5.0,59492,20190.926,0.022757422,27.916656,27.19986,999.0574,1000.9581,-0.7618408,0.1763916,97.19456481933594,0.7819945,103.03618,6.398434390942464,26.17060139186114,45.67058096190618,0.639267414612289,49.75722713146685,33.30211209966599,50.70798852857915
2025-07-18 03:00:00,26.8,999.5,96.0,24.8,6500.0,0.7,1001.5,35.4,0.6,278.0,315.0,0.8,76.0,2.2,5.0,59492,20185.727,0.022572868,27.645416,27.055573,998.6859,1000.5831,-0.5863495,0.21580505,97.9110107421875,0.624802,110.20607,6.572978003457011,27.46310139655609,33.22560713022852,0.667107175526997,50.52540509701956,33.82834278455922,50.99852954691455
2025-07-18 04:00:00,25.6,991.7,82.0,29.0,12200.0,4.1,1001.3,32.8,0.0,140.0,143.0,4.5,139.0,4.7,0.0,59492,14264.943,0.022493713,27.593658,26.999908,998.884,1000.785,-0.6462097,0.5962372,97.88312530517578,0.879253,132.69676,7.833108290814606,21.3951241952711,48.7551260651305,0.6445804629055422,47.05550436822278,27.784234246249035,46.3290880389048
2025-07-18 05:00:00,24.2,990.8,78.0,28.5,30000.0,1.7,1000.4,30.3,0.0,350.0,356.0,1.6,355.0,1.9,0.0,59492,14260.42,0.02250374,27.477692,27.003082,998.5695,1000.46814,-0.12033081,0.09988403,98.56316375732422,0.15638518,129.69534,8.025919225118638,12.359815210736857,63.272219351715584,0.6045993890326324,32.365219939008256,19.52924759065528,36.42002821087015
2025-07-18 06:00:00,23.7,991.8,79.0,27.7,12900.0,1.4,1001.4,29.3,0.0,241.0,253.0,1.4,249.0,1.8,0.0,59492,12197.577,0.022290118,27.264801,26.846832,998.79596,1000.70435,-0.22958374,0.04750061,98.87645721435548,0.23444615,101.6895,6.289335460213304,8.167577809572878,69.90008606453908,0.561794127233744,18.26432035207403,11.079202556274852,23.30997482255305
2025-07-18 07:00:00,24.1,991.6,80.0,27.9,30000.0,1.3,1001.3,30.0,0.0,354.0,1.0,1.0,19.0,1.7,0.0,59492,20167.76,0.022660125,28.56363,27.124176,998.8273,1000.7325,0.14874268,-0.20747375,93.1769790649414,0.25528365,324.3624,6.1679223306312885,11.481852214067493,62.620176497705984,0.5843208398551989,20.54055536840175,12.249895523920262,22.432799228603965
2025-07-18 08:00:00,24.6,991.7,80.0,28.4,22400.0,1.8,1001.4,30.9,0.0,113.0,103.0,1.3,112.0,2.6,0.0,59492,24424.453,0.023564221,31.225494,27.787994,999.22076,1001.1181,0.2850647,-0.22937012,83.16096496582031,0.36588597,308.821,6.0870652791619175,17.410058342396173,53.01704796923819,0.6415671091286053,28.67318312463087,17.510025811277856,29.75446533046071
2025-07-18 09:00:00,25.2,992.3,80.0,29.1,24400.0,1.9,1002.0,32.2,0.0,79.0,79.0,2.1,69.0,2.2,0.0,59492,29229.82,0.022378884,30.96817,26.925201,999.5517,1001.45435,0.8250427,-0.66748047,80.17256927490234,1.0612378,308.97372,6.0870652791619175,19.61143255770161,58.84991304132717,0.6815481830015149,35.08679039591579,23.8733239948805,38.51085071437695
2025-07-18 10:00:00,25.3,991.7,69.0,31.7,23000.0,2.8,1001.3,32.2,0.0,63.0,76.0,2.4,97.0,3.5,0.0,59492,5668.9263,0.021007568,28.50113,25.87613,1000.04663,1001.9506,1.6707001,-2.7698212,86.8021011352539,3.234679,328.90247,8.001545932168844,17.492341128061295,81.05518262039145,0.667107175526997,35.681570192324195,21.95929011946422,37.91811016760296
2025-07-18 11:00:00,26.2,990.8,72.0,31.9,17700.0,1.2,1000.4,34.0,0.0,81.0,32.0,1.3,78.0,2.0,0.0,59492,6831.5493,0.021231128,28.628326,26.042389,999.39545,1001.3025,-1.7904053,1.030365,87.02286529541016,2.065721,119.920105,6.995785687349271,16.868657552345137,108.57650111450911,0.6445804629055422,43.98180815729391,27.374194799493164,44.719718883576746
2025-07-18 12:00:00,24.1,990.6,86.0,26.7,3200.0,3.8,1000.3,30.1,1.9,88.0,82.0,4.5,82.0,4.3,60.0,59492,13452.228,0.021382807,28.91983,26.154205,999.0153,1000.9194,0.3980713,1.8337708,86.1413803100586,1.8764797,192.24763,6.393189456845838,9.864619130570055,108.23301033590307,0.6045993890326324,32.85942453708199,20.769430671471167,36.9694194335571
2025-07-18 13:00:00,24.3,990.5,88.0,26.5,25800.0,2.4,1000.2,30.4,1.2,131.0,131.0,2.5,133.0,2.8,21.0,59492,24324.393,0.021715749,30.184479,26.403229,998.46954,1000.3769,0.76712036,0.8441162,81.28072357177734,1.1406164,222.2641,6.370192511682676,11.29613263297221,111.23535623846216,0.581548183001515,43.84217003808745,25.5294635114243,44.40093708297092
2025-07-18 14:00:00,24.3,989.7,86.0,26.9,2500.0,1.0,999.4,30.4,1.5,180.0,196.0,1.0,154.0,1.4,62.0,59492,12141.189,0.0221115,31.300201,26.688873,997.46576,999.3675,1.7314453,-1.0649261,77.56609344482422,2.0327249,301.59363,6.1679223306312885,16.502810004791378,90.33070638179272,0.581548183001515,37.89811824217155,21.652965181854707,40.00596127417005
2025-07-18 15:00:00,25.1,989.1,91.0,26.7,11100.0,2.0,998.8,31.8,0.7,341.0,328.0,2.5,285.0,5.0,21.0,59492,8269.25,0.021273196,29.4711,26.0336,996.95154,998.84814,0.40512085,-1.9021301,82.83782196044922,1.9447935,347.97662,5.600704571993851,14.909192638994616,82.11643655268584,0.5410426157189427,24.068813786926288,13.040175423089645,27.01806802355756
2025-07-18 16:00:00,24.8,988.4,86.0,27.4,20400.0,1.2,998.1,31.3,0.0,146.0,122.0,1.6,153.0,1.4,0.0,59492,6427.8535,0.021299884,28.754303,26.035553,995.78217,997.6788,0.0438385,-2.0295715,86.35492706298828,2.0300448,358.7626,5.595459637897226,14.68146820293897,79.6663332958883,0.5410426157189427,19.426297655716688,9.847955009167071,25.40176972508865
2025-07-18 17:00:00,25.5,987.8,88.0,27.7,12600.0,1.6,997.5,32.6,0.0,97.0,97.0,1.9,71.0,2.0,0.0,59492,16071.64,0.021079091,28.654694,25.863678,995.927,997.8231,0.96954346,-1.7919312,85.96805572509766,2.037408,331.58392,5.739869712642404,17.042058930365805,77.96838289949055,0.5838478775178312,19.08153772821332,9.686240906228331,24.915467240337687
2025-07-18 18:00:00,24.6,988.2,81.0,28.2,21000.0,0.2,997.9,30.9,0.0,140.5,201.0,1.0,217.0,0.3,0.0,59492,25273.064,0.020889308,28.745514,25.722076,996.44336,998.3425,0.2710724,-1.5297241,84.7898178100586,1.553556,349.9513,5.739869712642404,18.820094739129733,75.78593227889093,0.6185159030974877,19.74202273480656,10.529771737386216,24.637517614063583
2025-07-18 19:00:00,24.9,989.0,85.0,27.7,20000.0,1.3,998.7,31.5,0.0,184.0,26.0,0.8,196.0,1.7,0.0,59492,23143.348,0.021222629,28.323883,25.989899,996.73486,998.6312,0.3048706,-0.9063873,88.30652618408203,0.9562866,341.4092,5.514602586427854,22.99595743121325,69.00567632360097,0.6185159030974877,20.87589640148358,12.246627517624049,25.8913320649024
2025-07-18 20:00:00,24.8,989.8,85.0,27.6,12700.0,1.0,999.5,31.3,0.0,40.0,7.0,1.0,56.0,1.1,0.0,59492,5856.486,0.020746877,28.823395,25.622223,997.26697,999.16376,-0.6335907,0.4981079,83.90120697021484,0.8059458,128.17326,5.855125742797991,24.753783131412,66.0002023774227,0.6640938217500602,26.883083334698348,15.175812351474953,26.79502144986312
2025-07-18 21:00:00,25.2,990.2,88.0,27.4,4900.0,1.7,999.9,32.1,0.0,50.0,23.0,2.2,52.0,2.2,5.0,59492,5111.697,0.020933803,26.65689,25.78189,997.884,999.78876,-0.14555359,-0.5140381,96.15277862548828,0.53424805,15.809845,5.942655204416739,28.728877373955942,49.4954928323132,0.6640938217500602,31.87014526209688,18.92237067385059,29.23706284045285
2025-07-18 22:00:00,22.8,990.5,82.0,26.2,10300.0,4.1,1000.2,27.8,0.1,111.0,107.0,4.2,108.0,4.8,0.0,59492,7579.832,0.021244224,26.505035,26.024567,997.7952,999.71,1.1287231,-1.0545349,98.4478530883789,1.5446876,313.0538,6.1679223306312885,31.71119269073938,44.03055396089159,0.6640938217500602,32.99196379852158,23.10378666878256,36.51203988745268
2025-07-18 23:00:00,23.1,989.5,89.0,25.1,30000.0,2.7,999.2,28.3,0.0,76.0,81.0,2.2,75.0,3.0,21.0,59492,13173.098,0.020860387,26.28653,25.710358,997.20264,999.1169,0.36091614,-1.674881,97.8667449951172,1.7133262,347.83942,6.1679223306312885,25.635249647140043,51.06637880467063,0.6413048624237739,32.42953455610222,22.17353045540978,35.20327466853324
2025-07-19 00:00:00,22.3,989.1,85.0,25.1,29600.0,2.8,998.9,27.0,0.0,103.0,109.0,2.6,113.0,3.4,0.0,59492,13748.42,0.02062434,25.874664,25.505524,996.2009,998.10876,-0.2232666,-0.65475464,99.04827117919922,0.69177425,18.82898,6.1679223306312885,19.559306603540698,58.10220364844968,0.6185159030974877,31.867105313682856,21.243274242037003,33.89450944961381
2025-07-19 01:00:00,21.9,987.4,85.0,24.6,30000.0,2.8,997.2,26.2,0.0,89.0,91.0,2.9,99.0,4.9,0.0,59492,13956.229,0.020227112,25.585358,25.167389,995.3186,997.2225,0.64967346,-0.52653503,98.73572540283205,0.83625036,309.0234,6.144925385468126,13.496376499814067,57.588945964840185,0.581548183001515,32.92933137558115,21.969242588482008,34.280934132868445
2025-07-19 02:00:00,22.0,987.0,87.0,24.4,30000.0,3.1,996.8,26.5,0.0,63.0,72.0,2.4,59.0,4.6,0.0,59492,14029.146,0.020310508,25.660065,25.22647,994.812,996.71375,0.5593262,-0.99549866,98.65352630615234,1.1418684,330.67032,6.540006500823546,11.24312770030676,56.3592949415927,0.5613211648963763,25.24238749895418,16.744168340384512,25.84309983552631
2025-07-19 03:00:00,22.1,987.0,87.0,24.5,30000.0,2.1,996.8,26.7,0.0,72.0,84.0,1.7,74.0,2.4,0.0,59492,14068.41,0.019925212,25.508942,24.903473,994.50244,996.40936,-0.07154846,-1.7431488,97.6247100830078,1.7446165,2.3504028,6.382894468880521,11.94280907823482,57.51067237612016,0.539918533996932,21.953634006886507,13.556449617494865,23.194702592813613
2025-07-19 04:00:00,22.6,987.2,90.0,24.4,12200.0,1.2,997.0,27.4,0.0,85.0,82.0,1.4,81.0,1.5,0.0,59492,20072.908,0.019569024,25.437897,24.59024,993.5847,995.4894,0.21484375,-2.1450348,96.19670104980467,2.1557672,354.2804,6.225782436937497,12.642490456162882,58.66204981064761,0.5185159030974877,18.66488051481884,10.368730894605212,20.54630535010091
2025-07-19 05:00:00,22.6,986.9,91.0,24.2,20600.0,1.6,996.7,27.4,0.0,55.0,70.0,1.7,73.0,1.8,0.0,59492,20067.719,0.019516548,25.341705,24.533112,992.8614,994.7562,0.39123535,-2.0615234,96.41928100585938,2.0983193,349.2542,6.225782436937497,11.722778392496192,57.99826506730088,0.5415671091286053,18.178842240256657,10.5710010756566,21.090010852852235
2025-07-19 06:00:00,22.4,986.6,88.0,24.6,14600.0,1.9,996.3,27.2,0.0,66.0,86.0,1.6,78.0,2.1,0.0,59492,20063.953,0.019669134,25.338531,24.664703,993.02484,994.9263,0.6977997,-2.1250916,97.20746612548828,2.2367249,341.82178,6.653835054926382,11.311477674806216,54.84564749752735,0.5415671091286053,23.259498531800432,14.157787294211644,27.2796987472752
2025-07-19 07:00:00,23.2,986.5,88.0,25.4,17800.0,0.9,996.2,28.5,0.0,358.0,343.0,0.6,2.0,1.1,0.0,59492,23156.19,0.019965736,26.754059,24.92398,993.7099,995.61127,0.63165283,-2.5733032,90.80120849609376,2.6496935,346.20862,6.653835054926382,13.040409536382397,49.804898541297646,0.5613211648963763,25.535573486806364,16.499805254484507,28.51029512267776
2025-07-19 08:00:00,24.0,986.3,82.0,27.4,23300.0,1.6,996.0,29.9,0.0,359.0,15.0,1.3,339.0,2.1,0.0,59492,25534.922,0.020887055,28.265533,25.667877,993.4194,995.3144,1.3262024,-2.5099945,86.916015625,2.8388174,332.1494,6.60070457199385,13.49620571014953,48.35138378649596,0.5838478775178312,26.66157777136351,17.87292004612266,28.475000965903146
2025-07-19 09:00:00,24.4,986.1,78.0,28.7,28400.0,3.3,995.8,30.7,0.0,1.0,348.0,3.0,5.0,4.3,0.0,59492,29095.91,0.021166017,30.04361,25.88736,993.2625,995.1575,0.8426361,-3.3374329,79.45062255859375,3.4421642,345.83008,6.370192511682676,13.905991006348929,57.554530786570105,0.6040748956229699,28.77877398087853,19.300457353388595,30.0207423562256
2025-07-19 10:00:00,25.1,985.9,73.0,30.5,28800.0,2.9,995.6,31.8,0.0,343.0,14.0,2.1,315.0,4.3,0.0,59492,12816.481,0.020598104,31.764313,25.430328,993.0223,994.915,0.021820068,-4.6295013,70.06103515625,4.629553,359.72995,6.60070457199385,11.78741584163101,75.47543984334324,0.5613211648963763,22.85579572150334,15.554761022276091,27.56547774306921
2025-07-19 11:00:00,25.1,985.3,71.0,31.0,27900.0,3.3,995.0,31.8,0.0,8.0,20.0,3.0,20.0,3.6,0.0,59492,30000.0,0.020362599,31.236725,25.234772,992.83704,994.72314,0.102142334,-3.6453857,71.35724639892578,3.6468165,358.39502,6.699474850832706,9.670217024699722,82.69292951596157,0.5514441370124907,23.46626905471897,17.745164987347593,29.35286192288612
2025-07-19 12:00:00,25.3,984.6,66.0,32.5,30000.0,3.7,994.2,32.2,0.0,349.0,12.0,3.0,345.0,6.0,0.0,59492,22907.354,0.020563902,31.43155,25.396393,992.6786,994.5675,-0.25976562,-2.8378296,71.25594329833984,2.8496938,5.2301025,7.000515310722947,8.531499866924143,84.61897093958387,0.5415671091286053,27.72575447686478,17.14549103679964,28.86411438577069
2025-07-19 13:00:00,25.1,984.1,70.0,31.3,28700.0,3.9,993.8,31.9,0.0,356.0,353.0,3.7,307.0,5.3,0.0,59492,30000.0,0.01977325,33.368073,24.727448,991.5402,993.42126,-0.38754272,-3.332901,61.34159469604492,3.3553567,6.6324463,6.79824512967156,7.652912996506157,82.80350609681014,0.4959891904760327,26.21652237480063,14.973287065667648,27.66352745836116
2025-07-19 14:00:00,24.7,983.9,67.0,31.6,30000.0,3.2,993.6,31.1,0.0,3.0,2.0,3.0,4.0,4.1,0.0,59492,13491.485,0.019166138,32.9545,24.194733,990.53845,992.4194,-1.7151184,-3.6986237,60.79524612426758,4.076941,24.87799,6.79824512967156,7.091680366173779,77.65745807801258,0.4959891904760327,23.290993523603813,15.479274455170426,26.28151404028807
2025-07-19 15:00:00,24.8,983.5,68.0,31.5,30000.0,3.1,993.2,31.4,0.0,29.0,20.0,2.9,15.0,3.7,0.0,59492,30000.0,0.019282456,32.602203,24.285797,989.9934,991.8681,-1.5342712,-2.9421082,62.356712341308594,3.3181303,27.541443,6.370192511682676,7.049779945642929,66.53126479943194,0.4959891904760327,21.94224439954636,15.144070654897876,23.12134714499251
2025-07-19 16:00:00,24.9,982.8,66.0,32.1,30000.0,2.1,992.4,31.5,0.0,24.0,23.0,2.8,11.0,2.5,0.0,59492,19906.555,0.019517528,32.763336,24.480133,989.66943,991.5475,-0.93237305,-3.024994,62.52531814575195,3.1654239,17.130493,6.370192511682676,7.061010008044614,62.80001677522444,0.4959891904760327,22.91113994281197,15.12158902045766,22.798157126821547
2025-07-19 17:00:00,25.1,982.5,66.0,32.3,30000.0,3.7,992.1,31.9,0.0,22.0,14.0,4.0,17.0,4.6,0.0,59492,30000.0,0.020495528,32.212555,25.292633,989.8738,991.7481,0.32144165,-1.3466187,67.74736785888672,1.3844517,346.57455,6.360950322170396,6.852718511012944,57.0356835357327,0.4838414482472626,22.93519563031641,13.874321485015102,21.88978804628982
2025-07-19 18:00:00,25.4,982.4,68.0,32.1,30000.0,1.6,992.0,32.5,0.0,34.0,36.0,2.1,48.0,2.0,0.0,59492,3899.2585,0.0204488,30.403717,25.268951,990.69995,992.5825,-1.4911804,1.8669128,74.99331665039062,2.3893478,141.3842,6.351708132658116,6.644427013981274,51.27135029624095,0.4716937060184926,22.959251317820865,12.627053949572538,20.98141896575809
2025-07-19 19:00:00,25.4,983.0,78.0,29.7,6500.0,3.5,992.7,32.5,0.5,21.0,42.0,4.7,37.0,4.6,60.0,59492,2477.8118,0.021675698,27.590729,26.252838,991.40936,993.3019,0.15290833,1.2567749,93.63372039794922,1.2660427,186.93692,6.342465943145836,6.436135516949605,45.50701705674922,0.4595459637897225,22.983307005325308,11.379786414129978,20.07304988522636
2025-07-19 20:00:00,25.4,983.6,86.0,28.0,30000.0,3.3,993.3,32.5,0.0,210.0,215.0,3.5,209.0,4.6,0.0,59492,3916.5945,0.023199145,29.071686,27.390045,991.28516,993.1731,-0.54537964,0.3671875,91.92293548583984,0.6574691,123.95119,5.942655204416739,5.61540875283783,42.7160932465675,0.4387944522749213,17.04513189906319,8.009610889688709,18.46028767962629
2025-07-19 21:00:00,25.6,984.3,93.0,26.9,5000.0,2.8,994.0,32.9,2.0,111.0,112.0,2.8,129.0,3.6,60.0,59492,4535.709,0.023357926,28.675201,27.513092,991.81226,993.7,0.55574036,-0.75338745,94.7554168701172,0.93618375,323.58545,5.712143144105564,7.280594713021148,36.04351048781095,0.4815481830015149,14.168300347785214,6.325642296992958,15.784917296614214
2025-07-19 22:00:00,25.8,984.4,93.0,27.1,16700.0,1.6,994.0,33.3,0.1,346.0,341.0,1.1,349.0,1.8,21.0,59492,10030.855,0.022518694,27.831696,26.903961,992.1136,994.0069,0.24272156,-1.8759155,95.9818115234375,1.891553,352.62756,5.712143144105564,7.805171856919305,35.3955873206455,0.5040748956229699,11.943774906506182,5.272511814060427,13.270762693059332
2025-07-19 23:00:00,25.6,983.9,93.0,26.9,18400.0,0.9,993.5,32.9,0.0,311.0,330.0,1.1,324.0,1.2,0.0,59492,18852.8,0.021651302,27.200104,26.231354,991.318,993.21,1.8943634,-2.7197113,95.68639373779295,3.3144293,325.1416,5.514602586427854,7.000753428237459,32.54845211336641,0.5415671091286053,10.963537341468646,5.199670333701802,11.827796028868006
2025-07-20 00:00:00,25.7,983.4,94.0,26.8,12800.0,3.1,993.0,33.1,0.0,315.0,305.0,3.0,329.0,4.6,60.0,59492,19982.953,0.021553539,26.933502,26.154205,991.2333,993.1213,0.9275818,-3.231308,96.7504653930664,3.3618088,343.9833,5.514602586427854,8.547829193817238,26.526146369801843,0.5382699588652587,11.516151743207594,6.21982931400087,11.888511087279715
2025-07-20 01:00:00,26.0,982.1,95.0,26.9,7500.0,2.4,991.7,33.6,0.2,336.0,321.0,2.0,339.0,3.1,60.0,59492,11800.061,0.021525916,27.118073,26.11612,990.27704,992.16437,0.6906128,-4.5358276,95.49136352539062,4.588102,351.34277,5.514602586427854,10.689916614421268,20.999593252302724,0.5415671091286053,13.545734933217227,7.72686431219095,13.876729186391216
2025-07-20 02:00:00,25.3,981.8,94.0,26.4,8000.0,2.5,991.4,32.3,7.3,48.0,50.0,2.9,26.0,4.0,21.0,59492,23061.883,0.020659016,27.185211,25.417633,989.4573,991.34625,-0.13574219,-4.400284,91.20941162109376,4.402377,1.7669067,5.712143144105564,10.290105875692172,19.032133759304624,0.4982888849923491,13.080580336648232,7.445611750938366,13.257575935816806
2025-07-20 03:00:00,24.1,980.5,80.0,27.9,30000.0,7.5,990.1,30.0,0.0,17.0,8.0,7.1,27.0,10.3,0.0,59492,16702.213,0.020004313,26.846344,24.863922,988.21545,990.1025,0.8072815,-5.636841,89.98323059082031,5.694355,351.8498,6.144925385468126,5.023750373400622,25.46740728499109,0.4640938217500602,9.367802529691554,3.5776402989807137,9.79533983695749
2025-07-20 04:00:00,23.4,979.8,76.0,28.1,30000.0,5.9,989.4,28.8,0.0,26.0,21.0,7.5,360.0,8.5,21.0,59492,3856.209,0.019451177,26.435944,24.375397,986.8033,988.6894,0.6424713,-7.0605774,89.51006317138672,7.089748,354.80072,5.942655204416739,4.04150238446716,26.282679249647785,0.4640938217500602,10.14221297087111,3.0,11.007777453596232
2025-07-20 05:00:00,23.6,980.0,87.0,26.0,4400.0,4.3,989.6,29.2,0.7,57.0,62.0,4.3,50.0,6.3,62.0,59492,9213.561,0.018792154,26.145905,23.796295,986.09705,987.9825,-0.6646576,-8.033157,87.90991973876953,8.060607,4.729828,6.342465943145836,4.008082898960721,30.25544189915961,0.4213400910234665,9.114038419461297,3.0,10.638100252636503
2025-07-20 06:00:00,23.6,979.1,87.0,26.0,30000.0,7.6,988.7,29.2,0.5,15.0,17.0,7.4,21.0,8.5,21.0,59492,2994.8608,0.018790733,25.600983,23.78653,985.6195,987.5,-1.4491425,-8.083389,90.7461166381836,8.212258,10.163666,6.198055868400657,3.633160763904368,28.79966271263389,0.4213400910234665,7.61802558742882,3.0,10.18232106611078
2025-07-20 07:00:00,23.7,979.4,87.0,26.1,10200.0,7.5,989.0,29.4,0.3,26.0,36.0,7.1,21.0,10.7,60.0,59492,7033.16,0.018776406,25.99356,23.772858,985.5302,987.41315,-3.3453522,-8.21907,88.58123016357422,8.87381,22.14746,5.995785687349271,3.666132266537832,29.05033375324413,0.4213400910234665,7.61802558742882,3.0,10.18232106611078
2025-07-20 08:00:00,23.8,979.9,91.0,25.4,1400.0,8.2,989.6,29.5,10.5,64.0,67.0,8.6,61.0,10.0,21.0,59492,9504.71,0.01931573,27.243805,24.267242,987.25977,989.14685,-5.429291,-6.1066895,84.79720306396484,8.171221,41.639404,5.942655204416739,3.661402643164156,34.75430968329759,0.4213400910234665,6.987702788388549,3.0,11.612696338240813
2025-07-20 09:00:00,24.3,980.3,93.0,25.6,2600.0,7.4,990.0,30.5,8.6,68.0,72.0,7.8,70.0,9.1,62.0,59492,1931.2921,0.01976731,26.663483,24.636139,986.47955,988.3594,-5.944504,-5.3177032,89.72233581542969,7.975907,48.185516,5.370192511682675,3.296455065578104,39.856585348593576,0.4415671091286052,7.212969914603098,3.0,13.010548090610351
2025-07-20 10:00:00,24.2,979.8,86.0,26.8,7200.0,12.4,989.5,30.2,0.6,80.0,79.0,11.9,81.0,18.1,60.0,59492,4173.6943,0.019724343,27.066559,24.613434,987.2875,989.1694,-8.179016,-2.8035126,87.49971771240234,8.646154,71.079865,5.370192511682675,3.805812717909334,41.72703109763373,0.4415671091286052,6.902795793818114,2.5494657475709004,13.441687358104382
2025-07-20 11:00:00,24.5,980.8,90.0,26.3,4300.0,9.5,990.5,30.7,1.1,78.0,82.0,7.8,68.0,12.6,60.0,59492,2041.3175,0.02066943,27.174225,25.394928,987.57086,989.46185,-9.15863,-0.94651794,91.14020538330078,9.207411,84.09958,5.370192511682675,4.44176110606923,46.50334230275573,0.4613211648963762,7.025851897268665,3.0,14.873341936321356
2025-07-20 12:00:00,24.5,981.3,85.0,27.3,30000.0,9.5,991.0,30.8,0.2,82.0,83.0,9.2,82.0,11.5,21.0,59492,1763.1562,0.02033945,26.633698,25.139557,988.21533,990.10565,-8.703583,0.42080688,92.64422607421876,8.713749,92.768036,5.283178360786875,5.007733209108512,51.586344520658734,0.4733956061507711,10.921059386193535,4.671212437256017,16.922696239348056
